time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz
1326767,184.31,-3.62,-17.50,-0.640,3.030,9.380,-0.062,0.125,-0.062
1326790,184.31,-3.62,-17.50,-0.610,3.010,9.430,-0.125,-0.062,0.000
1326815,184.31,-3.62,-17.50,-0.610,3.040,9.380,-0.125,-0.062,-0.125
1326837,184.31,-3.62,-17.50,-0.590,3.050,9.390,0.062,-0.125,0.000
1326859,184.31,-3.62,-17.50,-0.600,3.030,9.410,0.000,0.000,0.125
1326885,184.31,-3.62,-17.50,-0.600,3.010,9.380,-0.125,0.000,-0.125
1326907,184.31,-3.62,-17.50,-0.600,3.030,9.380,-0.125,0.250,-0.062
1326929,184.31,-3.62,-17.50,-0.620,3.020,9.400,-0.250,0.187,0.000
1326955,184.31,-3.62,-17.50,-0.600,3.010,9.430,-0.125,0.000,-0.062
1326977,184.31,-3.62,-17.50,-0.590,3.020,9.400,-0.062,-0.062,0.125
1326999,184.31,-3.62,-17.50,-0.600,3.020,9.420,-0.125,0.000,-0.062
1327021,184.31,-3.62,-17.50,-0.590,3.010,9.400,-0.062,0.187,0.062
1327046,184.31,-3.62,-17.50,-0.610,3.040,9.390,0.187,0.125,0.000
1327068,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.125,-0.062,-0.062
1327091,184.31,-3.62,-17.50,-0.600,3.010,9.390,-0.062,-0.125,0.000
1327116,184.31,-3.62,-17.50,-0.620,3.010,9.410,-0.062,0.125,0.000
1327138,184.31,-3.62,-17.50,-0.610,3.030,9.370,-0.125,0.062,-0.062
1327160,184.31,-3.62,-17.50,-0.600,3.010,9.400,0.000,0.062,-0.062
1327186,184.31,-3.62,-17.50,-0.610,3.000,9.400,0.187,-0.125,-0.062
1327208,184.31,-3.62,-17.50,-0.600,3.010,9.450,0.125,0.062,0.000
1327230,184.31,-3.62,-17.50,-0.610,3.010,9.400,0.062,0.062,0.000
1327256,184.31,-3.62,-17.50,-0.620,3.030,9.420,-0.125,-0.062,-0.062
1327278,184.31,-3.62,-17.50,-0.610,3.010,9.400,-0.062,0.062,0.000
1327300,184.31,-3.62,-17.50,-0.620,3.030,9.400,-0.250,-0.250,0.000
1327322,184.31,-3.62,-17.50,-0.610,3.020,9.380,0.062,-0.125,0.125
1327347,184.31,-3.62,-17.50,-0.590,3.010,9.440,0.187,0.187,0.000
1327369,184.31,-3.62,-17.50,-0.620,3.030,9.410,0.250,0.125,-0.062
1327392,184.31,-3.62,-17.50,-0.610,3.020,9.400,0.187,-0.125,0.125
1327417,184.31,-3.62,-17.50,-0.610,3.050,9.410,0.000,0.000,0.000
1327439,184.31,-3.62,-17.50,-0.600,3.020,9.410,-0.187,0.000,0.062
1327461,184.31,-3.62,-17.50,-0.600,3.010,9.400,-0.125,-0.062,0.000
1327487,184.31,-3.62,-17.50,-0.610,3.010,9.390,0.000,-0.250,0.000
1327509,184.31,-3.62,-17.50,-0.600,3.020,9.380,0.125,-0.062,0.062
1327531,184.31,-3.62,-17.50,-0.600,3.030,9.400,0.312,0.125,0.062
1327557,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.187,0.125,-0.062
1327579,184.31,-3.62,-17.50,-0.620,3.020,9.390,-0.187,0.125,0.000
1327601,184.31,-3.62,-17.50,-0.610,3.010,9.390,-0.250,0.062,0.062
1327623,184.31,-3.62,-17.50,-0.600,3.030,9.390,-0.250,0.000,0.000
1327648,184.31,-3.62,-17.50,-0.600,3.010,9.390,0.000,0.000,0.000
1327670,184.31,-3.62,-17.50,-0.610,3.010,9.380,0.062,-0.062,0.000
1327692,184.31,-3.62,-17.50,-0.620,3.030,9.400,0.125,0.125,-0.062
1327718,184.31,-3.62,-17.50,-0.590,3.000,9.390,0.062,0.125,-0.062
1327740,184.31,-3.62,-17.50,-0.600,3.030,9.380,0.000,-0.062,0.000
1327762,184.31,-3.62,-17.50,-0.600,3.020,9.430,-0.125,-0.250,0.125
1327788,184.31,-3.62,-17.50,-0.620,3.020,9.400,-0.250,0.062,0.062
1327810,184.31,-3.62,-17.50,-0.600,3.000,9.400,-0.125,0.125,-0.062
1327832,184.31,-3.62,-17.50,-0.620,3.020,9.400,-0.062,0.000,0.062
1327858,184.31,-3.62,-17.50,-0.610,3.020,9.410,0.000,0.062,0.000
1327880,184.31,-3.62,-17.50,-0.590,3.000,9.380,-0.125,0.062,-0.062
1327902,184.31,-3.62,-17.50,-0.610,3.010,9.400,0.000,-0.125,-0.062
1327924,184.31,-3.62,-17.50,-0.610,3.020,9.390,-0.062,-0.187,-0.062
1327949,184.31,-3.62,-17.50,-0.600,3.020,9.410,-0.125,0.000,0.062
1327971,184.31,-3.62,-17.50,-0.590,3.010,9.380,0.000,-0.250,0.125
1327993,184.31,-3.62,-17.50,-0.590,3.020,9.400,-0.062,0.062,0.062
1328019,184.31,-3.62,-17.50,-0.590,3.040,9.400,0.000,0.000,0.062
1328041,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.062,-0.125,0.000
1328063,184.31,-3.62,-17.50,-0.600,3.030,9.420,-0.125,0.125,-0.062
1328089,184.31,-3.62,-17.50,-0.610,3.010,9.420,-0.062,-0.062,0.000
1328111,184.31,-3.62,-17.50,-0.610,3.020,9.400,-0.125,0.187,0.000
1328133,184.31,-3.62,-17.50,-0.620,2.990,9.390,-0.062,0.062,0.062
1328160,184.31,-3.62,-17.50,-0.600,3.020,9.390,0.062,0.187,0.000
1328182,184.31,-3.62,-17.50,-0.600,3.010,9.390,-0.062,0.125,-0.062
1328206,184.31,-3.62,-17.50,-0.610,3.020,9.410,-0.062,0.062,0.000
1328230,184.31,-3.62,-17.50,-0.610,3.020,9.410,-0.187,0.125,-0.062
1328252,184.31,-3.62,-17.50,-0.620,3.020,9.390,-0.187,0.062,-0.125
1328274,184.31,-3.62,-17.50,-0.610,3.010,9.410,-0.062,0.062,0.000
1328300,184.31,-3.62,-17.50,-0.610,3.020,9.400,-0.062,0.000,-0.062
1328322,184.31,-3.62,-17.50,-0.600,3.040,9.400,0.062,0.125,0.062
1328344,184.31,-3.62,-17.50,-0.590,3.030,9.400,0.125,0.250,-0.062
1328371,184.31,-3.62,-17.50,-0.610,3.020,9.420,0.000,0.062,0.000
1328393,184.31,-3.62,-17.50,-0.610,3.020,9.380,-0.187,0.062,-0.062
1328418,184.31,-3.62,-17.50,-0.600,2.990,9.420,-0.125,-0.062,0.000
1328441,184.31,-3.62,-17.50,-0.600,3.010,9.400,0.000,0.062,0.125
1328463,184.31,-3.62,-17.50,-0.600,3.020,9.380,0.000,0.062,-0.125
1328487,184.31,-3.62,-17.50,-0.590,3.030,9.380,0.062,-0.062,-0.062
1328511,184.31,-3.62,-17.50,-0.630,3.050,9.410,0.062,0.000,0.000
1328533,184.31,-3.62,-17.50,-0.600,3.020,9.390,0.062,0.062,-0.062
1328555,184.31,-3.62,-17.50,-0.600,3.050,9.400,0.000,0.125,-0.062
1328577,184.31,-3.62,-17.50,-0.600,3.030,9.400,-0.187,0.000,0.062
1328601,184.31,-3.62,-17.50,-0.610,3.020,9.420,-0.125,-0.125,0.062
1328623,184.31,-3.62,-17.50,-0.600,3.020,9.380,-0.062,0.125,0.000
1328645,184.31,-3.62,-17.50,-0.600,3.040,9.390,0.062,0.062,-0.062
1328671,184.31,-3.62,-17.50,-0.600,3.030,9.420,0.187,0.062,0.062
1328693,184.31,-3.62,-17.50,-0.610,3.050,9.410,0.125,0.000,-0.062
1328715,184.31,-3.62,-17.50,-0.620,3.010,9.400,0.000,0.000,0.062
1328741,184.31,-3.62,-17.50,-0.600,3.030,9.390,-0.250,-0.187,0.062
1328763,184.31,-3.62,-17.50,-0.610,3.010,9.420,-0.187,0.062,-0.062
1328785,184.31,-3.62,-17.50,-0.610,3.020,9.420,-0.250,-0.062,-0.062
1328812,184.31,-3.62,-17.50,-0.590,3.010,9.410,0.000,0.062,-0.125
1328834,184.31,-3.62,-17.50,-0.600,3.060,9.380,0.250,-0.062,0.000
1328856,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.187,0.000,0.062
1328878,184.31,-3.62,-17.50,-0.630,3.050,9.440,0.000,-0.312,0.062
1328902,184.31,-3.62,-17.50,-0.600,3.010,9.380,0.062,-0.062,-0.062
1328924,184.31,-3.62,-17.50,-0.600,3.050,9.380,-0.125,-0.062,0.062
1328946,184.31,-3.62,-17.50,-0.600,3.010,9.400,-0.250,0.000,0.000
1328972,184.31,-3.62,-17.50,-0.580,3.010,9.390,-0.125,0.000,-0.062
1328994,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.062,0.187,-0.062
1329016,184.31,-3.62,-17.50,-0.620,3.020,9.410,0.062,0.187,-0.062
1329043,184.31,-3.62,-17.50,-0.620,3.040,9.400,-0.187,0.000,-0.062
1329065,184.31,-3.62,-17.50,-0.600,3.050,9.420,-0.312,-0.125,0.000
1329089,184.31,-3.62,-17.50,-0.600,3.020,9.380,0.000,-0.312,0.187
1329113,184.31,-3.62,-17.50,-0.590,3.030,9.430,0.125,-0.187,-0.062
1329135,184.31,-3.62,-17.50,-0.580,3.040,9.390,0.125,-0.062,-0.062
1329157,184.31,-3.62,-17.50,-0.600,3.030,9.390,0.375,0.062,-0.125
1329179,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.312,0.125,-0.062
1329203,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.062,0.062,-0.125
1329225,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.000,0.000,-0.125
1329247,184.31,-3.62,-17.50,-0.610,3.030,9.380,-0.062,-0.125,0.000
1329274,184.31,-3.62,-17.50,-0.630,3.020,9.390,-0.125,0.000,-0.062
1329296,184.31,-3.62,-17.50,-0.620,3.020,9.420,0.000,-0.062,0.125
1329320,184.31,-3.62,-17.50,-0.590,3.020,9.400,0.312,-0.187,0.062
1329344,184.31,-3.62,-17.50,-0.600,3.030,9.410,0.312,0.062,-0.062
1329366,184.31,-3.62,-17.50,-0.620,3.030,9.420,0.187,0.187,-0.062
1329389,184.31,-3.62,-17.50,-0.600,3.050,9.390,0.125,0.000,0.000
1329414,184.31,-3.62,-17.50,-0.610,3.030,9.420,-0.062,-0.250,0.000
1329436,184.31,-3.62,-17.50,-0.580,3.040,9.390,0.062,0.000,-0.187
1329458,184.31,-3.62,-17.50,-0.600,3.040,9.380,0.062,0.062,-0.125
1329480,184.31,-3.62,-17.50,-0.600,3.000,9.370,0.375,0.062,-0.125
1329504,184.31,-3.62,-17.50,-0.630,3.020,9.380,0.562,0.187,-0.125
1329526,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.437,-0.187,0.000
1329548,184.31,-3.62,-17.50,-0.620,3.060,9.430,0.375,0.000,-0.125
1329574,184.31,-3.62,-17.50,-0.590,3.050,9.370,0.250,0.312,-0.125
1329596,184.31,-3.62,-17.50,-0.580,3.040,9.400,0.500,0.312,-0.187
1329618,184.31,-3.62,-17.50,-0.650,3.040,9.410,0.437,0.125,-0.187
1329645,184.31,-3.62,-17.50,-0.620,3.030,9.370,0.375,0.125,0.000
1329667,184.31,-3.62,-17.50,-0.610,3.040,9.390,0.375,-0.062,0.125
1329690,184.31,-3.62,-17.50,-0.580,3.070,9.380,0.187,0.125,0.125
1329715,184.31,-3.62,-17.50,-0.590,3.040,9.380,0.250,0.062,-0.062
1329737,184.31,-3.62,-17.50,-0.600,3.030,9.360,0.437,0.250,-0.062
1329759,184.31,-3.62,-17.50,-0.660,3.040,9.380,0.562,0.250,-0.312
1329781,184.31,-3.62,-17.50,-0.620,3.040,9.410,0.625,0.062,-0.062
1329805,184.37,-3.62,-17.50,-0.610,3.040,9.390,0.687,-0.062,-0.125
1329827,184.37,-3.62,-17.50,-0.620,3.050,9.380,0.625,-0.187,0.000
1329849,184.37,-3.62,-17.50,-0.600,3.070,9.380,0.625,0.000,-0.125
1329876,184.37,-3.62,-17.50,-0.620,3.080,9.390,0.375,0.000,-0.062
1329898,184.37,-3.62,-17.50,-0.610,3.080,9.380,0.437,-0.250,0.062
1329922,184.37,-3.62,-17.50,-0.630,3.080,9.390,0.375,-0.250,0.062
1329946,184.37,-3.62,-17.50,-0.620,3.060,9.390,0.312,-0.312,0.125
1329968,184.37,-3.62,-17.50,-0.600,3.070,9.380,0.312,-0.187,0.125
1329991,184.37,-3.62,-17.50,-0.590,3.100,9.350,0.250,-0.187,0.062
1330016,184.37,-3.62,-17.50,-0.590,3.090,9.390,0.062,0.000,0.125
1330038,184.37,-3.62,-17.50,-0.610,3.090,9.380,0.000,0.187,0.187
1330060,184.37,-3.62,-17.50,-0.600,3.090,9.400,-0.187,0.000,0.312
1330082,184.37,-3.62,-17.50,-0.640,3.080,9.400,-0.937,-0.125,0.062
1330107,184.31,-3.62,-17.50,-0.610,3.050,9.390,-0.812,0.000,0.062
1330129,184.31,-3.62,-17.50,-0.610,3.080,9.350,-0.687,0.125,0.000
1330154,184.31,-3.62,-17.50,-0.620,3.060,9.380,-0.437,0.187,-0.125
1330177,184.31,-3.62,-17.50,-0.630,3.070,9.390,-0.312,-0.062,0.125
1330199,184.31,-3.62,-17.50,-0.610,3.070,9.360,-0.250,0.000,0.000
1330223,184.31,-3.62,-17.50,-0.580,3.070,9.390,-0.312,0.062,0.000
1330247,184.31,-3.62,-17.50,-0.560,3.090,9.380,-0.562,0.250,-0.062
1330269,184.31,-3.62,-17.44,-0.570,3.070,9.410,-0.625,0.125,-0.250
1330291,184.31,-3.62,-17.44,-0.610,3.050,9.350,-0.562,0.562,-0.437
1330317,184.31,-3.62,-17.44,-0.640,3.040,9.360,-0.187,0.750,-0.500
1330339,184.31,-3.62,-17.44,-0.610,3.070,9.390,-0.125,0.437,-0.375
1330361,184.31,-3.62,-17.44,-0.620,3.090,9.360,-0.125,0.125,-0.125
1330383,184.31,-3.62,-17.44,-0.620,3.110,9.390,-0.125,0.187,-0.187
1330408,184.31,-3.62,-17.44,-0.600,3.110,9.430,-0.312,0.125,-0.125
1330430,184.31,-3.62,-17.44,-0.640,3.080,9.400,-0.500,0.062,-0.125
1330455,184.31,-3.62,-17.44,-0.610,3.090,9.370,-0.750,0.000,-0.062
1330478,184.31,-3.62,-17.44,-0.630,3.070,9.360,-0.625,-0.250,0.250
1330500,184.31,-3.62,-17.44,-0.630,3.060,9.360,-0.437,-0.062,0.000
1330522,184.31,-3.62,-17.44,-0.610,3.080,9.380,-0.187,0.250,0.000
1330548,184.31,-3.62,-17.44,-0.610,3.090,9.400,-0.375,-0.125,0.125
1330570,184.31,-3.62,-17.44,-0.620,3.090,9.410,-0.625,0.062,0.000
1330592,184.31,-3.62,-17.37,-0.640,3.040,9.350,-0.625,0.000,-0.062
1330618,184.31,-3.62,-17.37,-0.620,3.060,9.340,-0.875,0.187,-0.187
1330640,184.31,-3.62,-17.37,-0.610,3.060,9.430,-0.625,0.250,-0.187
1330662,184.31,-3.62,-17.37,-0.580,3.090,9.390,-0.312,-0.125,-0.062
1330684,184.31,-3.62,-17.37,-0.570,3.100,9.380,0.000,0.562,-0.187
1330709,184.31,-3.62,-17.37,-0.690,3.130,9.450,0.187,0.062,-0.125
1330731,184.31,-3.62,-17.37,-0.650,3.070,9.400,-0.125,-0.062,0.187
1330755,184.31,-3.62,-17.37,-0.660,3.060,9.370,-0.500,-0.812,0.125
1330779,184.31,-3.62,-17.37,-0.600,3.100,9.370,-0.437,-0.625,0.312
1330801,184.31,-3.62,-17.37,-0.540,3.060,9.440,-0.187,-0.562,0.312
1330825,184.31,-3.62,-17.37,-0.540,3.050,9.310,0.375,0.062,-0.125
1330849,184.31,-3.62,-17.37,-0.640,3.100,9.410,0.375,0.875,-0.125
1330871,184.31,-3.62,-17.37,-0.670,3.150,9.480,-0.312,0.562,-0.250
1330893,184.31,-3.62,-17.37,-0.670,3.120,9.360,-0.500,-0.187,0.000
1330919,184.31,-3.62,-17.37,-0.620,3.110,9.420,-0.437,-0.062,0.000
1330941,184.31,-3.62,-17.37,-0.630,3.060,9.350,-0.500,-0.437,0.062
1330963,184.31,-3.62,-17.37,-0.610,3.050,9.330,-0.125,-0.625,0.125
1330985,184.31,-3.62,-17.37,-0.570,3.050,9.320,0.437,0.000,0.187
1331010,184.31,-3.62,-17.37,-0.600,3.080,9.350,0.187,0.375,-0.125
1331032,184.31,-3.62,-17.37,-0.630,3.120,9.390,0.187,0.625,-0.187
1331056,184.31,-3.62,-17.37,-0.660,3.130,9.420,-0.562,0.250,-0.062
1331080,184.31,-3.62,-17.31,-0.620,3.080,9.380,-1.000,-0.125,0.000
1331102,184.31,-3.62,-17.31,-0.630,3.040,9.350,-1.125,-0.125,-0.187
1331125,184.31,-3.62,-17.31,-0.640,3.050,9.380,-0.437,-0.437,0.000
1331150,184.31,-3.62,-17.31,-0.570,3.070,9.310,-0.062,-0.062,-0.187
1331172,184.31,-3.62,-17.31,-0.580,3.090,9.360,0.437,0.375,-0.187
1331194,184.31,-3.62,-17.31,-0.590,3.120,9.400,0.312,0.312,-0.125
1331220,184.31,-3.62,-17.31,-0.650,3.120,9.430,-0.062,0.187,-0.125
1331242,184.31,-3.62,-17.31,-0.630,3.110,9.400,-0.500,0.000,0.000
1331264,184.31,-3.62,-17.31,-0.620,3.070,9.380,-0.937,-0.187,0.062
1331286,184.31,-3.62,-17.25,-0.610,3.070,9.380,-1.125,-0.250,0.062
1331311,184.31,-3.62,-17.25,-0.600,3.060,9.340,-0.500,-0.187,-0.062
1331333,184.31,-3.62,-17.25,-0.600,3.070,9.370,0.062,0.062,0.000
1331358,184.31,-3.62,-17.25,-0.620,3.090,9.390,0.250,0.250,-0.062
1331381,184.31,-3.62,-17.25,-0.620,3.120,9.390,0.125,0.187,-0.187
1331403,184.31,-3.62,-17.25,-0.620,3.100,9.420,-0.062,0.125,0.000
1331426,184.31,-3.62,-17.25,-0.620,3.090,9.410,-0.625,0.000,-0.062
1331451,184.31,-3.62,-17.25,-0.600,3.060,9.380,-0.750,0.000,-0.062
1331473,184.31,-3.62,-17.19,-0.620,3.070,9.350,-0.687,0.062,0.000
1331495,184.31,-3.62,-17.19,-0.620,3.080,9.360,-0.187,-0.062,0.000
1331521,184.31,-3.62,-17.19,-0.610,3.110,9.370,0.000,0.000,0.187
1331543,184.31,-3.62,-17.19,-0.600,3.090,9.340,0.125,0.187,0.062
1331565,184.31,-3.62,-17.19,-0.600,3.080,9.400,-0.125,0.250,0.000
1331587,184.31,-3.62,-17.19,-0.620,3.080,9.390,-0.625,0.250,-0.125
1331612,184.31,-3.62,-17.19,-0.620,3.080,9.370,-0.875,0.250,-0.187
1331634,184.31,-3.62,-17.19,-0.610,3.060,9.390,-0.875,0.125,-0.187
1331658,184.31,-3.62,-17.19,-0.640,3.060,9.380,-0.250,0.312,-0.125
1331682,184.31,-3.62,-17.19,-0.630,3.070,9.400,-0.062,0.375,0.000
1331704,184.31,-3.62,-17.19,-0.620,3.080,9.360,0.000,0.312,-0.187
1331727,184.31,-3.62,-17.19,-0.630,3.090,9.410,-0.375,0.125,-0.062
1331752,184.31,-3.62,-17.19,-0.640,3.100,9.390,-0.750,0.125,0.000
1331774,184.31,-3.62,-17.12,-0.610,3.060,9.400,-0.875,0.000,0.000
1331796,184.31,-3.62,-17.12,-0.630,3.080,9.350,-0.937,0.000,0.000
1331822,184.31,-3.62,-17.12,-0.600,3.030,9.370,-0.750,0.125,0.000
1331844,184.31,-3.62,-17.12,-0.610,3.060,9.340,-0.500,0.125,-0.062
1331866,184.31,-3.62,-17.12,-0.610,3.040,9.380,-0.375,0.312,-0.125
1331888,184.31,-3.62,-17.12,-0.630,3.050,9.380,-0.625,0.562,-0.250
1331913,184.31,-3.62,-17.06,-0.640,3.060,9.390,-0.500,0.312,-0.187
1331935,184.31,-3.62,-17.06,-0.660,3.070,9.400,-0.687,0.062,-0.187
1331959,184.31,-3.62,-17.06,-0.640,3.060,9.380,-0.562,-0.125,-0.062
1331983,184.31,-3.62,-17.06,-0.610,3.050,9.380,-0.375,-0.125,-0.062
1332005,184.31,-3.62,-17.06,-0.610,3.060,9.380,-0.062,0.312,-0.187
1332027,184.31,-3.62,-17.06,-0.630,3.070,9.350,-0.187,0.437,-0.187
1332053,184.31,-3.62,-17.06,-0.640,3.080,9.390,-0.687,0.625,-0.375
1332075,184.31,-3.62,-17.06,-0.650,3.050,9.420,-0.812,0.625,-0.187
1332097,184.31,-3.62,-17.06,-0.630,3.070,9.390,-1.000,0.437,-0.250
1332123,184.31,-3.62,-17.00,-0.670,3.030,9.430,-0.937,0.187,-0.250
1332145,184.31,-3.62,-17.00,-0.710,3.020,9.450,-0.562,-0.312,0.000
1332167,184.31,-3.62,-17.00,-0.660,3.020,9.370,0.250,-0.750,0.187
1332189,184.31,-3.62,-17.00,-0.610,3.040,9.300,0.687,-0.062,0.000
1332214,184.31,-3.62,-17.00,-0.590,3.090,9.370,0.500,0.312,-0.187
1332236,184.31,-3.62,-17.00,-0.650,3.120,9.390,0.187,0.437,-0.125
1332258,184.31,-3.62,-17.06,-0.700,3.110,9.460,-0.500,0.562,-0.062
1332284,184.31,-3.62,-17.00,-0.680,3.060,9.430,-1.062,0.062,0.000
1332306,184.31,-3.62,-17.00,-0.640,3.010,9.370,-1.437,-0.250,0.125
1332328,184.31,-3.62,-17.00,-0.630,3.000,9.330,-1.062,-0.187,0.000
1332354,184.31,-3.62,-17.00,-0.650,3.010,9.360,0.000,0.187,-0.125
1332376,184.31,-3.62,-17.00,-0.670,3.050,9.400,0.625,0.187,-0.250
1332398,184.31,-3.62,-17.06,-0.670,3.060,9.420,0.625,0.250,-0.125
1332424,184.31,-3.62,-17.06,-0.650,3.080,9.410,0.562,0.187,-0.125
1332446,184.31,-3.62,-17.06,-0.630,3.110,9.390,-0.062,0.250,-0.125
1332468,184.31,-3.62,-17.06,-0.660,3.060,9.390,-0.562,0.062,-0.250
1332490,184.31,-3.69,-17.06,-0.670,3.030,9.380,-0.937,0.125,-0.312
1332515,184.31,-3.69,-17.06,-0.680,3.010,9.340,-0.562,0.000,-0.062
1332537,184.31,-3.69,-17.06,-0.660,3.000,9.350,-0.250,0.062,-0.062
1332559,184.31,-3.69,-17.06,-0.650,3.110,9.420,0.187,-0.062,0.250
1332585,184.31,-3.69,-17.12,-0.660,3.030,9.410,0.187,-0.250,0.187
1332607,184.31,-3.69,-17.12,-0.610,3.050,9.380,0.562,-0.250,0.187
1332629,184.31,-3.69,-17.12,-0.620,3.080,9.350,0.312,-0.187,0.187
1332655,184.31,-3.69,-17.12,-0.640,3.060,9.390,-0.750,0.062,-0.250
1332677,184.31,-3.69,-17.12,-0.670,3.040,9.410,-0.750,0.062,-0.250
1332699,184.31,-3.69,-17.12,-0.680,3.050,9.380,-0.312,0.125,-0.125
1332725,184.31,-3.69,-17.12,-0.650,3.060,9.390,-0.187,0.250,-0.187
1332747,184.31,-3.69,-17.12,-0.670,3.050,9.390,-0.062,-0.125,0.062
1332769,184.31,-3.69,-17.12,-0.660,3.030,9.390,0.187,0.062,-0.062
1332791,184.31,-3.69,-17.12,-0.680,3.080,9.380,0.187,-0.062,0.062
1332816,184.31,-3.69,-17.19,-0.640,3.060,9.380,-0.125,-0.375,0.187
1332838,184.31,-3.69,-17.19,-0.640,3.070,9.380,-0.250,-0.250,0.062
1332860,184.31,-3.69,-17.19,-0.650,3.090,9.370,-0.375,-0.187,0.000
1332886,184.31,-3.69,-17.19,-0.660,3.050,9.400,-0.250,0.000,-0.062
1332908,184.31,-3.69,-17.19,-0.670,3.040,9.380,-0.187,-0.187,0.062
1332930,184.31,-3.69,-17.19,-0.650,3.040,9.380,0.000,-0.312,0.250
1332956,184.31,-3.69,-17.19,-0.640,3.070,9.400,-0.250,-0.187,0.125
1332978,184.31,-3.69,-17.25,-0.670,3.040,9.370,-0.250,-0.250,0.000
1333000,184.31,-3.69,-17.25,-0.640,3.060,9.370,-0.125,-0.062,0.000
1333026,184.31,-3.69,-17.25,-0.610,3.080,9.370,-0.187,0.187,0.000
1333048,184.31,-3.69,-17.25,-0.630,3.060,9.390,-0.312,0.187,-0.062
1333070,184.31,-3.69,-17.25,-0.700,3.060,9.400,-0.437,0.250,0.000
1333092,184.31,-3.69,-17.25,-0.680,3.050,9.440,-0.250,-0.250,0.125
1333117,184.31,-3.69,-17.25,-0.640,3.050,9.380,-0.187,-0.437,0.125
1333139,184.31,-3.69,-17.25,-0.630,3.060,9.390,-0.312,-0.187,0.000
1333161,184.31,-3.69,-17.25,-0.630,3.080,9.390,-0.125,0.000,0.062
1333187,184.31,-3.69,-17.25,-0.660,3.060,9.410,-0.187,0.062,0.062
1333209,184.31,-3.69,-17.31,-0.660,3.060,9.400,-0.250,0.000,-0.062
1333231,184.31,-3.69,-17.31,-0.660,3.060,9.390,-0.375,-0.125,0.000
1333257,184.31,-3.69,-17.31,-0.650,3.080,9.390,-0.562,-0.312,0.062
1333279,184.31,-3.69,-17.31,-0.600,3.040,9.380,-0.250,-0.250,0.062
1333301,184.31,-3.69,-17.31,-0.640,3.040,9.370,-0.375,0.125,-0.125
1333327,184.31,-3.69,-17.31,-0.650,3.050,9.410,-0.062,0.062,-0.125
1333349,184.31,-3.69,-17.31,-0.660,3.070,9.370,-0.125,0.062,-0.187
1333371,184.31,-3.69,-17.31,-0.660,3.070,9.390,-0.187,0.000,0.000
1333393,184.31,-3.69,-17.31,-0.650,3.060,9.390,0.000,0.000,-0.062
1333418,184.31,-3.69,-17.31,-0.640,3.030,9.400,-0.062,0.000,-0.125
1333440,184.31,-3.69,-17.31,-0.640,3.060,9.410,0.062,0.187,0.000
1333462,184.31,-3.69,-17.37,-0.650,3.070,9.390,0.062,0.000,0.062
1333488,184.31,-3.69,-17.37,-0.660,3.040,9.380,0.062,0.000,0.000
1333510,184.31,-3.69,-17.37,-0.640,3.040,9.350,0.125,-0.125,0.125
1333532,184.31,-3.69,-17.37,-0.650,3.080,9.390,0.062,0.125,0.000
1333558,184.31,-3.69,-17.37,-0.600,3.040,9.380,0.062,-0.125,0.000
1333580,184.31,-3.69,-17.37,-0.660,3.060,9.380,-0.062,0.000,-0.062
1333602,184.31,-3.69,-17.37,-0.650,3.050,9.360,0.000,0.062,-0.062
1333629,184.31,-3.69,-17.37,-0.630,3.070,9.390,-0.062,-0.125,0.062
1333651,184.31,-3.69,-17.37,-0.660,3.050,9.380,-0.062,-0.125,0.000
1333675,184.31,-3.69,-17.37,-0.650,3.060,9.390,0.062,0.062,0.000
1333699,184.31,-3.69,-17.37,-0.640,3.040,9.360,-0.062,-0.062,0.062
1333721,184.31,-3.69,-17.37,-0.660,3.060,9.390,-0.062,0.000,-0.062
1333743,184.31,-3.69,-17.37,-0.640,3.050,9.370,0.062,-0.062,0.062
1333769,184.31,-3.69,-17.37,-0.650,3.060,9.380,0.062,0.000,-0.250
1333791,184.31,-3.69,-17.37,-0.650,3.060,9.400,0.062,0.125,-0.125
1333813,184.31,-3.69,-17.37,-0.670,3.060,9.380,0.125,0.187,0.000
1333839,184.31,-3.69,-17.37,-0.650,3.090,9.380,0.000,-0.062,0.000
1333861,184.31,-3.69,-17.37,-0.650,3.060,9.370,0.000,0.062,-0.062
1333883,184.31,-3.69,-17.37,-0.660,3.040,9.390,-0.062,-0.187,0.125
1333910,184.31,-3.69,-17.37,-0.650,3.050,9.370,-0.062,-0.125,-0.062
1333932,184.31,-3.69,-17.37,-0.630,3.050,9.390,-0.125,0.062,-0.062
1333956,184.31,-3.69,-17.37,-0.640,3.040,9.380,0.125,0.062,-0.125
1333980,184.31,-3.69,-17.37,-0.650,3.060,9.400,0.125,0.187,-0.125
1334002,184.31,-3.69,-17.37,-0.640,3.110,9.410,0.062,0.062,-0.125
1334024,184.31,-3.69,-17.37,-0.660,3.060,9.340,-0.062,0.250,-0.125
